id,year,town,location,l_number,x,y,company
934,109,枋寮鄉,新開村段,8_13,120.620561,22.416578,星耀
935,109,枋寮鄉,新開村段,8_21,120.620685,22.416545,星耀
936,109,枋寮鄉,玉泉段,682,120.620915,22.416796,星耀
937,109,枋寮鄉,玉泉段,681,120.620347,22.416588,星耀
938,109,枋寮鄉,新開村段,8_23,120.623066,22.417166,星耀
939,109,枋寮鄉,新開村段,8_11,120.622748,22.416147,星耀
940,109,枋寮鄉,新開村段,8_20,120.623653,22.415418,星耀
941,109,枋寮鄉,新開村段,8_10,120.623005,22.414835,星耀
942,109,枋寮鄉,新開村段,8,120.622822,22.415628,星耀
943,109,枋寮鄉,玉泉段,678,120.620573,22.418604,星耀
944,109,枋寮鄉,玉泉段,779,120.614296,22.415194,星耀
945,109,枋寮鄉,玉泉段,781,120.615842,22.414678,星耀
946,109,枋寮鄉,玉泉段,956,120.61743,22.413661,星耀
947,109,枋寮鄉,玉泉段,707,120.618539,22.414147,星耀
948,109,枋寮鄉,玉泉段,708,120.618543,22.413588,星耀
949,109,枋寮鄉,新開村段,13_22,120.6191,22.413836,星耀
950,109,枋寮鄉,新開村段,13,120.620513,22.413834,星耀
951,109,枋寮鄉,新開村段,13_21,120.621534,22.414383,星耀
952,109,枋寮鄉,新開村段,13_14,120.620527,22.415052,星耀
953,109,枋寮鄉,新開村段,13_20,120.62078,22.414892,星耀
954,109,枋寮鄉,玉泉段,699,120.619664,22.41483,星耀
955,109,枋寮鄉,玉泉段,697,120.61862,22.415483,星耀
956,109,枋寮鄉,玉泉段,812,120.615887,22.412892,星耀
957,109,枋寮鄉,玉泉段,809,120.615472,22.41338,星耀
958,109,枋寮鄉,新開村段,13_15,120.620597,22.411471,星耀
959,109,枋寮鄉,新開村段,13_23,120.621703,22.413641,星耀
960,109,枋寮鄉,新開村段,13_17,120.622877,22.414665,星耀
961,109,枋寮鄉,玉泉段,785,120.614274,22.414699,星耀
962,109,枋寮鄉,屏南段,64,120.581977,22.411522,天泰
963,109,枋寮鄉,屏南段,63,120.582247,22.411599,天泰
964,109,枋寮鄉,屏南段,62,120.58246,22.411788,天泰
965,109,枋寮鄉,屏南段,87,120.582191,22.41087,天泰
966,109,枋寮鄉,屏南段,88,120.582392,22.410869,天泰
967,109,枋寮鄉,屏南段,89,120.582829,22.410933,天泰
968,109,枋寮鄉,屏南段,94_8,120.582845,22.410651,天泰
969,110,枋寮鄉,金榮段,306,120.615854,22.359345,寶晶
970,110,枋寮鄉,金榮段,302,120.617906,22.359817,寶晶
971,110,枋寮鄉,金榮段,190-1,120.616515,22.361272,寶晶
972,110,枋寮鄉,金榮段,189,120.617044,22.361601,寶晶
973,110,枋寮鄉,隆安段,237,120.609861,22.364135,寶晶
974,110,枋寮鄉,隆安段,102,120.609887,22.365205,寶晶
975,110,枋寮鄉,隆安段,83,120.609825,22.366024,寶晶
976,110,枋寮鄉,隆山北段,170-1,120.617755,22.371285,寶晶
977,110,枋寮鄉,隆山北段,154,120.613821,22.372716,寶晶
978,110,枋寮鄉,隆山北段,153,120.614038,22.372708,寶晶
979,110,枋寮鄉,隆山北段,152,120.614428,22.372688,寶晶
980,110,枋寮鄉,隆山北段,141,120.613785,22.373829,寶晶
981,110,枋寮鄉,隆山北段,142,120.61471,22.373708,寶晶
982,110,枋寮鄉,隆山北段,269,120.611573,22.374399,寶晶
983,110,枋寮鄉,內寮村段,1286,120.604569,22.376155,寶晶
984,110,枋寮鄉,內寮村段,1286-1,120.605039,22.37605,寶晶
985,110,枋寮鄉,內寮村段,1286-2,120.605283,22.376,寶晶
986,110,枋寮鄉,三民段,427,120.601021,22.379845,寶晶
987,110,枋寮鄉,三民段,382,120.608999,22.379644,寶晶
988,110,枋寮鄉,內寮村段,901,120.612405,22.37702,寶晶
989,110,枋寮鄉,內寮村段,903,120.612433,22.377477,寶晶
990,110,枋寮鄉,內寮村段,906,120.612134,22.377767,寶晶
991,110,枋寮鄉,內寮村段,801,120.61678,22.378933,寶晶
992,110,枋寮鄉,內寮村段,729,120.617403,22.381953,寶晶
993,110,枋寮鄉,三民段,185,120.607656,22.384533,寶晶
994,110,枋寮鄉,三民段,186,120.607652,22.384313,寶晶
995,110,枋寮鄉,三民段,55,120.603418,22.388947,寶晶
996,110,枋寮鄉,三民段,54,120.603881,22.388787,寶晶
997,110,枋寮鄉,三民段,40,120.604425,22.388888,寶晶
998,110,枋寮鄉,三民段,Jan-40,120.604379,22.388314,寶晶
999,110,枋寮鄉,三民段,21,120.606356,22.389932,寶晶
1000,110,枋寮鄉,新開村段,1327,120.603244,22.391013,寶晶
1001,110,枋寮鄉,新開村段,1302,120.606571,22.391335,寶晶
1002,110,枋寮鄉,新開村段,1301,120.6068,22.391321,寶晶
1003,110,枋寮鄉,新開村段,1300,120.607094,22.391313,寶晶
1004,110,枋寮鄉,新開村段,1299,120.607539,22.391248,寶晶
1005,110,枋寮鄉,新開村段,1234-2,120.605103,22.394499,寶晶
1006,110,枋寮鄉,新開村段,1234-1,120.605226,22.39539,寶晶
1007,110,枋寮鄉,新開村段,1004,120.605559,22.396121,寶晶
1008,110,枋寮鄉,新開村段,1222,120.607296,22.394466,寶晶
1009,110,枋寮鄉,新開村段,1165,120.609534,22.394512,寶晶
1010,110,枋寮鄉,新開村段,1150,120.610245,22.39556,寶晶
1011,110,枋寮鄉,新開村段,1152-1,120.610993,22.395404,寶晶
1012,110,枋寮鄉,新開村段,1153,120.611506,22.395569,寶晶
1013,110,枋寮鄉,內寮村段,113,120.621551,22.392223,寶晶
1014,110,枋寮鄉,內寮村段,118,120.620124,22.39289,寶晶
1015,110,枋寮鄉,新開村段,1037,120.607523,22.398663,寶晶
1016,110,枋寮鄉,新開村段,881,120.606504,22.400449,寶晶
1017,110,枋寮鄉,新開村段,1056,120.612387,22.400592,寶晶
1018,110,枋寮鄉,新開村段,803,120.612498,22.400854,寶晶
1019,110,枋寮鄉,新開村段,803-1,120.612954,22.401058,寶晶
1020,110,枋寮鄉,新開村段,604,120.618362,22.400187,寶晶
1021,110,枋寮鄉,新開村段,602,120.618547,22.401476,寶晶
1022,110,枋寮鄉,新開村段,596,120.618269,22.402033,寶晶
1023,110,枋寮鄉,新開村段,589,120.616587,22.402104,寶晶
1024,110,枋寮鄉,新開村段,335,120.615956,22.408117,寶晶
1025,110,枋寮鄉,新開村段,334,120.61528,22.408265,寶晶
1026,110,枋寮鄉,金榮段,567,120.633123,22.356521,寶晶
1027,110,枋寮鄉,金榮段,568,120.63349,22.356175,寶晶
1028,110,枋寮鄉,金榮段,570,120.632452,22.35658,寶晶
1029,110,枋寮鄉,金榮段,1042,120.61647,22.353397,寶晶
1030,110,枋寮鄉,金榮段,1043,120.616815,22.353116,寶晶
1031,110,枋寮鄉,隆安段,188,120.613467,22.361202,寶晶
1032,110,枋寮鄉,隆安段,353,120.61356,22.36033,寶晶
1033,110,枋寮鄉,隆安段,367-3,120.613859,22.35867,寶晶
1034,110,枋寮鄉,隆安段,390,120.612068,22.358808,寶晶
1035,110,枋寮鄉,隆安段,417,120.611069,22.358894,寶晶
1036,110,枋寮鄉,隆安段,702,120.608883,22.352877,寶晶
1037,110,枋寮鄉,隆安段,702-1,120.608863,22.35333,寶晶
1038,110,枋寮鄉,隆山北段,84,120.612565,22.375553,寶晶
1039,110,枋寮鄉,隆山北段,135,120.612442,22.373398,寶晶
1040,110,枋寮鄉,隆山北段,198,120.612359,22.373178,寶晶
1041,110,枋寮鄉,隆山北段,140,120.615303,22.373631,寶晶
1042,110,枋寮鄉,隆山北段,164,120.613091,22.371243,寶晶
1043,110,枋寮鄉,隆山北段,195,120.61285,22.371247,寶晶
1044,110,枋寮鄉,隆山北段,488,120.612572,22.371192,寶晶
1045,110,枋寮鄉,隆山北段,179,120.614124,22.370388,寶晶
1046,110,枋寮鄉,隆山北段,266,120.610948,22.3745,寶晶
1047,110,枋寮鄉,隆山北段,267,120.610888,22.37407,寶晶
1048,110,枋寮鄉,隆山北段,268,120.611256,22.374559,寶晶
1049,110,枋寮鄉,隆山北段,286,120.610657,22.372362,寶晶
1050,110,枋寮鄉,隆山北段,288,120.610525,22.372661,寶晶
1051,110,枋寮鄉,隆山北段,289,120.610372,22.372732,寶晶
1052,110,枋寮鄉,內寮村段,111,120.62265,22.392576,寶晶
1053,110,枋寮鄉,內寮村段,116,120.620841,22.392324,寶晶
1054,110,枋寮鄉,內寮村段,370,120.617318,22.398143,寶晶
1055,110,枋寮鄉,內寮村段,396,120.617228,22.397347,寶晶
1056,110,枋寮鄉,內寮村段,561,120.615251,22.388924,寶晶
1057,110,枋寮鄉,內寮村段,566,120.614517,22.388615,寶晶
1058,110,枋寮鄉,內寮村段,646,120.614337,22.384539,寶晶
1059,110,枋寮鄉,內寮村段,832,120.61437,22.375908,寶晶
1060,110,枋寮鄉,內寮村段,898,120.613029,22.377319,寶晶
1061,110,枋寮鄉,內寮村段,1247,120.606821,22.375038,寶晶
1062,110,枋寮鄉,內寮村段,1255,120.607316,22.375019,寶晶
1063,110,枋寮鄉,內寮村段,1312,120.603171,22.37446,寶晶
1064,110,枋寮鄉,內寮村段,1313-1,120.602564,22.374682,寶晶
1065,110,枋寮鄉,三民段,147,120.606075,22.386087,寶晶
1066,110,枋寮鄉,三民段,395,120.607477,22.379688,寶晶
1067,110,枋寮鄉,三民段,402,120.605806,22.379671,寶晶
1068,110,枋寮鄉,三民段,406,120.605327,22.37965,寶晶
1069,110,枋寮鄉,三民段,466,120.607318,22.378737,寶晶
1070,110,枋寮鄉,三民段,570,120.600151,22.378727,寶晶
1071,110,枋寮鄉,三民段,572,120.600674,22.378568,寶晶
1072,110,枋寮鄉,新開村段,586,120.614985,22.401999,寶晶
1073,110,枋寮鄉,新開村段,661,120.615667,22.401581,寶晶
1074,110,枋寮鄉,新開村段,670,120.61455,22.401963,寶晶
1075,110,枋寮鄉,新開村段,998,120.607335,22.396373,寶晶
1076,110,枋寮鄉,新開村段,1100,120.610577,22.398911,寶晶
1077,110,枋寮鄉,北玄段,127,120.578833,22.395877,力暘
1078,110,枋寮鄉,南山段,34,120.585173,22.397003,力暘
1079,110,枋寮鄉,南山段,33,120.585224,22.397275,力暘
1080,110,枋寮鄉,南山段,32_2,120.585249,22.397465,力暘
1081,110,枋寮鄉,南山段,32_1,120.58535,22.397614,力暘
1082,110,枋寮鄉,南山段,32,120.585377,22.397778,力暘
1083,110,枋寮鄉,南山段,21,120.586232,22.397792,力暘
1084,110,枋寮鄉,南山段,14,120.586524,22.397504,力暘
1085,110,枋寮鄉,南山段,13,120.586669,22.397524,力暘
1086,110,枋寮鄉,南山段,12,120.586805,22.397528,力暘
1087,110,枋寮鄉,南山段,15_1,120.586722,22.397122,力暘
1088,110,枋寮鄉,太源段,1123,120.58856,22.40282,力暘
1089,110,枋寮鄉,太源段,579,120.592786,22.404163,力暘
1090,110,枋寮鄉,太源段,954_1,120.590461,22.399296,力暘
1091,110,枋寮鄉,太源段,954,120.590715,22.399305,力暘
1092,110,枋寮鄉,太源段,949,120.592052,22.39902,力暘
1093,110,枋寮鄉,太源段,923,120.592145,22.397143,力暘
1094,110,枋寮鄉,太源段,913,120.592239,22.395624,力暘
1095,110,枋寮鄉,太源段,912,120.59226,22.394911,力暘
1096,110,枋寮鄉,太源段,808,120.59426,22.393494,力暘
1097,110,枋寮鄉,太源段,873,120.59505,22.395459,力暘
1098,110,枋寮鄉,沿海段,21,120.59398,22.391169,力暘
1099,110,枋寮鄉,三民段,5,120.606657,22.390643,力暘
1100,110,枋寮鄉,三民段,19,120.606494,22.390574,力暘
1101,110,枋寮鄉,新開村段,1227,120.606783,22.395292,力暘
1102,110,枋寮鄉,新開村段,1228,120.606625,22.395305,力暘
1103,110,枋寮鄉,新開村段,1106_3,120.609842,22.398015,力暘
1104,110,枋寮鄉,新開村段,1106_2,120.609674,22.398048,力暘
1105,110,枋寮鄉,新開村段,1106_1,120.609542,22.398099,力暘
1106,110,枋寮鄉,新開村段,1106,120.609394,22.398352,力暘
1107,110,枋寮鄉,大響營段一小段,189_1,120.605961,22.399024,力暘
1108,110,枋寮鄉,大響營段一小段,189,120.606046,22.399194,力暘
1109,110,枋寮鄉,大響營段一小段,244_1,120.600971,22.398237,力暘
1110,110,枋寮鄉,大響營段一小段,241,120.601031,22.397862,力暘
1111,110,枋寮鄉,太源段,743,120.599202,22.398207,力暘
1112,110,枋寮鄉,太源段,687,120.597263,22.39987,力暘
1113,110,枋寮鄉,太源段,686,120.597232,22.400496,力暘
1114,110,枋寮鄉,太源段,672,120.595854,22.401056,力暘
1115,110,枋寮鄉,太源段,669,120.59597,22.401449,力暘
1116,110,枋寮鄉,太源段,667,120.595943,22.401653,力暘
1117,110,枋寮鄉,太源段,674,120.596767,22.401553,力暘
1118,110,枋寮鄉,太源段,597,120.594082,22.403361,力暘
1119,110,枋寮鄉,大響營段一小段,268_2,120.5945,22.40482,力暘
1120,110,枋寮鄉,新開村段,1171,120.610919,22.393712,力暘
1121,110,枋寮鄉,內寮村段,526,120.612445,22.389405,力暘
1122,110,枋寮鄉,內寮村段,487_4,120.612324,22.391652,力暘
1123,110,枋寮鄉,內寮村段,487_3,120.612176,22.391794,力暘
1124,110,枋寮鄉,內寮村段,486,120.612873,22.392547,力暘
1125,110,枋寮鄉,內寮村段,486_7,120.613232,22.392502,力暘
1126,110,枋寮鄉,內寮村段,486_1,120.613623,22.392513,力暘
1127,110,枋寮鄉,內寮村段,486_2,120.614051,22.392462,力暘
1128,110,枋寮鄉,內寮村段,482,120.614304,22.391659,力暘
1129,110,枋寮鄉,內寮村段,486_5,120.615537,22.392243,力暘
1130,110,枋寮鄉,內寮村段,445,120.61705,22.392915,力暘
1131,110,枋寮鄉,內寮村段,117,120.620122,22.392101,力暘
1132,110,枋寮鄉,內寮村段,117_1,120.620431,22.39216,力暘
1133,110,枋寮鄉,新開村段,669,120.614485,22.401578,力暘
1134,111,枋寮鄉,新地段,216,120.585365,22.390049,力暘
1135,111,枋寮鄉,北玄段,84_2,120.582574,22.392685,力暘
1136,111,枋寮鄉,北玄段,84_4,120.582245,22.392859,力暘
1137,111,枋寮鄉,南山段,146,120.57873,22.398192,力暘
1138,111,枋寮鄉,南山段,146-1,120.579133,22.398177,力暘
1139,111,枋寮鄉,南山段,41,120.584547,22.39809,力暘
1140,111,枋寮鄉,太源段,969,120.588679,22.399926,力暘
1141,111,枋寮鄉,新地段,16,120.588251,22.397954,力暘
1142,111,枋寮鄉,新地段,11_1,120.588466,22.398476,力暘
1143,111,枋寮鄉,新地段,14,120.588405,22.398222,力暘
1144,111,枋寮鄉,新地段,14_4,120.588784,22.397555,力暘
1145,111,枋寮鄉,新地段,26-17,120.588752,22.396816,力暘
1146,111,枋寮鄉,新地段,26-20,120.589152,22.397939,力暘
1147,111,枋寮鄉,新地段,12,120.589388,22.39834,力暘
1148,111,枋寮鄉,太源段,933,120.591589,22.397992,力暘
1149,111,枋寮鄉,太源段,1006,120.590403,22.401053,力暘
1150,111,枋寮鄉,新地段,216,120.585365,22.390049,力暘
1151,111,枋寮鄉,太源段,603,120.593668,22.402841,力暘
1152,111,枋寮鄉,太源段,602,120.593387,22.403014,力暘
1153,111,枋寮鄉,大響營段一小段,165-2,120.59516,22.405565,力暘
1154,111,枋寮鄉,大響營段一小段,159,120.59529,22.407452,力暘
1155,111,枋寮鄉,太源段,745,120.598629,22.397701,力暘
1156,111,枋寮鄉,太源段,745,120.598629,22.397701,力暘
1157,111,枋寮鄉,太源段,749,120.599339,22.397335,力暘
1158,111,枋寮鄉,大響營段一小段,218,120.603053,22.398844,力暘
1159,111,枋寮鄉,大響營段一小段,194,120.604156,22.398543,力暘
1160,111,枋寮鄉,大響營段一小段,200,120.604741,22.398734,力暘
1161,111,枋寮鄉,內寮村段,451,120.616042,22.39184,力暘
1162,111,枋寮鄉,新開村段,603,120.618199,22.400443,力暘
1163,111,枋寮鄉,枋農段,11,120.58445,22.416018,力暘
1164,111,枋寮鄉,枋農段,10,120.584244,22.416679,力暘
1165,111,枋寮鄉,枋農段,9,120.583999,22.417386,力暘
1166,111,枋寮鄉,枋農段,8,120.583935,22.417606,力暘
1167,111,枋寮鄉,枋農段,35,120.582627,22.419494,力暘
1168,111,枋寮鄉,枋農段,33,120.582276,22.41985,力暘
1169,111,枋寮鄉,枋農段,31,120.581585,22.419665,力暘
1170,111,枋寮鄉,枋農段,282,120.574257,22.417682,力暘
1171,111,枋寮鄉,枋農段,277,120.57731,22.418438,力暘
1172,111,枋寮鄉,枋農段,278,120.579239,22.420188,力暘
1173,111,枋寮鄉,枋農段,347,120.571757,22.426012,力暘
1174,111,枋寮鄉,枋農段,349,120.571,22.425484,力暘
